0,1,2,3
29,37,0,0
24,34,0,0
25,35,0,0
29,37,0,0
27,35,0,0
38,0,0,0
29,37,0,0
24,34,0,0
25,35,0,0
29,36,0,0
7,32,40,0
27,35,0,0
32,40,50,0
25,35,0,0
33,41,0,0
7,32,40,0
27,35,0,0
32,40,50,0
25,35,0,0
33,41,0,0
29,36,0,0
7,32,40,0
27,35,0,0
32,40,50,0
25,35,0,0
33,41,0,0
0,0,0,0
15,49,0,0
20,30,38,0
26,31,39,0
26,32,40,0
26,33,41,0
26,32,40,0
26,33,41,0
26,33,41,0
26,33,41,0
26,33,41,0
26,34,42,0
15,49,0,0
20,30,38,0
26,32,40,0
26,33,41,0
26,33,41,0
26,33,41,0
26,34,42,0
26,34,42,0
26,34,42,0
26,33,41,0
26,33,41,0
26,34,42,0
26,32,40,0
32,40,50,0
33,41,51,0
26,36,39,47
26,33,41,0
26,33,41,0
26,33,41,0
26,33,41,0
26,34,42,0
26,32,40,0
32,40,50,0
26,33,41,0
26,0,0,0
25,0,0,0
26,0,0,0
10,0,0,0
12,0,0,0
29,0,0,0
29,0,0,0
29,0,0,0
26,0,0,0
25,0,0,0
26,0,0,0
29,0,0,0
29,0,0,0
29,0,0,0
25,0,0,0
29,0,0,0
29,0,0,0
29,0,0,0
29,0,0,0
14,0,0,0
30,0,0,0
30,0,0,0
29,0,0,0
29,0,0,0
29,0,0,0
0,0,0,0
14,0,0,0
30,0,0,0
30,0,0,0
29,0,0,0
29,0,0,0
23,35,0,0
29,0,0,0
20,32,0,0
30,0,0,0
30,0,0,0
29,0,0,0
29,0,0,0
30,0,0,0
30,0,0,0
30,0,0,0
30,0,0,0
24,30,0,0
18,0,0,0
34,41,0,0
0,0,0,0
30,0,0,0
30,0,0,0
30,0,0,0
30,0,0,0
24,30,0,0
18,0,0,0
34,41,0,0
30,0,0,0
30,0,0,0
30,0,0,0
30,0,0,0
24,30,0,0
18,0,0,0
34,41,0,0
0,0,0,0
22,25,39,0
24,27,41,0
20,34,37,0
24,27,41,0
18,32,35,0
21,24,37,0
21,24,37,0
22,25,39,0
22,25,39,0
23,26,40,0
24,27,41,0
24,27,41,0
24,27,41,0
25,28,42,0
25,28,42,0
25,28,42,0
21,35,38,0
21,35,38,0
26,40,43,0
24,27,41,0
24,27,41,0
24,27,41,0
25,28,42,0
25,28,42,0
23,37,40,0
24,38,41,0
24,27,41,0
24,27,41,0
24,27,41,0
26,29,43,0
25,28,42,0
23,37,0,0
23,26,39,0
22,0,0,0
24,27,41,0
24,27,41,0
22,25,39,0
21,35,38,0
23,26,40,0
18,32,35,0
22,36,39,0
22,36,39,0
27,30,44,0
27,30,44,0
19,33,36,0
19,33,36,0
25,28,42,0
25,28,42,0
24,27,41,0
22,34,0,0
24,27,41,0
24,27,41,0
15,0,0,0
0,0,0,0
18,0,0,0
14,0,0,0
27,0,0,0
26,0,0,0
26,0,0,0
19,0,0,0
19,0,0,0
0,0,0,0
18,0,0,0
26,0,0,0
19,0,0,0
19,0,0,0
19,0,0,0
0,0,0,0
12,0,0,0
24,30,0,0
13,0,0,0
24,30,0,0
25,31,0,0
13,0,0,0
24,30,0,0
28,34,0,0
12,0,0,0
25,31,0,0
24,30,0,0
20,26,0,0
27,33,0,0
25,31,0,0
28,34,0,0
24,30,0,0
18,24,0,0
23,29,0,0
28,34,0,0
27,33,0,0
27,33,0,0
12,0,0,0
27,33,0,0
13,0,0,0
25,31,0,0
13,0,0,0
0,0,0,0
23,29,0,0
34,41,0,0
24,30,0,0
24,30,0,0
26,32,0,0
19,25,0,0
12,0,0,0
13,0,0,0
18,24,0,0
16,22,0,0
18,24,0,0
14,20,0,0
14,20,0,0
15,21,0,0
16,22,0,0
16,22,0,0
24,30,0,0
16,22,0,0
17,23,0,0
14,20,0,0
15,21,0,0
14,20,0,0
15,21,0,0
16,22,0,0
17,23,0,0
14,20,32,0
16,22,34,0
24,30,0,0
23,29,0,0
24,30,0,0
21,27,0,0
21,27,0,0
16,30,36,0
25,31,0,0
25,31,0,0
26,32,0,0
26,32,0,0
20,26,0,0
19,25,0,0
29,35,0,0
24,30,0,0
24,30,0,0
12,0,0,0
13,0,0,0
13,0,0,0
14,28,34,0
12,26,0,0
13,27,0,0
13,27,0,0
19,25,0,0
12,0,0,0
13,0,0,0
13,0,0,0
20,26,0,0
18,24,0,0
24,30,0,0
0,0,0,0
21,33,0,0
28,0,0,0
24,36,0,0
28,0,0,0
22,34,0,0
29,0,0,0
22,34,0,0
22,34,0,0
29,0,0,0
29,0,0,0
18,29,35,0
29,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
31,0,0,0
31,0,0,0
31,0,0,0
28,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
9,34,0,0
29,0,0,0
24,30,0,0
15,21,0,0
24,30,0,0
29,0,0,0
24,30,0,0
24,30,0,0
24,30,0,0
24,30,0,0
24,30,0,0
24,30,0,0
36,0,0,0
35,40,0,0
34,39,0,0
34,39,0,0
24,30,0,0
21,0,0,0
20,0,0,0
22,0,0,0
27,31,0,0
29,33,0,0
30,34,0,0
20,0,0,0
22,0,0,0
27,31,0,0
29,33,0,0
30,34,0,0
22,0,0,0
29,33,0,0
30,34,0,0
27,31,0,0
30,34,0,0
30,34,0,0
30,34,0,0
29,33,0,0
30,34,0,0
30,34,0,0
30,34,0,0
29,33,0,0
30,34,0,0
30,34,0,0
29,33,0,0
30,34,0,0
31,35,0,0
30,34,0,0
29,33,0,0
31,35,0,0
30,34,0,0
29,33,0,0
30,34,0,0
29,33,0,0
31,35,0,0
30,34,0,0
31,35,0,0
30,34,0,0
31,35,0,0
30,34,0,0
31,35,0,0
32,36,0,0
30,34,0,0
32,36,0,0
31,35,0,0
31,35,0,0
31,35,0,0
30,34,0,0
32,36,0,0
31,35,0,0
29,33,0,0
30,34,0,0
30,34,0,0
29,33,0,0
30,34,0,0
30,34,0,0
31,35,0,0
29,33,0,0
30,34,0,0
29,33,0,0
5,35,39,0
30,34,0,0
36,40,0,0
29,33,0,0
30,34,0,0
29,33,0,0
30,34,0,0
29,33,0,0
30,34,0,0
29,33,0,0
30,34,0,0
22,0,0,0
29,33,0,0
22,0,0,0
29,33,0,0
22,0,0,0
29,33,0,0
30,34,0,0
29,33,0,0
15,49,0,0
34,40,0,0
34,42,0,0
36,42,0,0
38,0,0,0
36,40,47,0
40,0,0,0
39,0,0,0
33,39,0,0
15,49,0,0
33,39,0,0
15,49,0,0
34,40,0,0
34,42,0,0
38,0,0,0
39,0,0,0
33,39,0,0
15,49,0,0
40,0,0,0
35,43,0,0
34,40,0,0
39,0,0,0
33,41,0,0
34,42,0,0
34,42,0,0
40,0,0,0
35,43,0,0
33,41,0,0
34,42,0,0
40,0,0,0
35,43,0,0
34,40,0,0
34,42,0,0
40,0,0,0
35,43,0,0
18,0,0,0
24,0,0,0
22,0,0,0
23,0,0,0
18,0,0,0
24,0,0,0
22,0,0,0
23,0,0,0
18,0,0,0
24,0,0,0
22,0,0,0
23,0,0,0
18,0,0,0
23,0,0,0
24,0,0,0
18,30,0,0
24,0,0,0
25,0,0,0
18,35,0,0
18,30,0,0
24,0,0,0
25,0,0,0
18,35,0,0
18,30,0,0
25,0,0,0
18,38,0,0
31,40,0,0
32,41,0,0
18,38,0,0
31,40,0,0
32,41,0,0
28,0,0,0
18,38,0,0
31,40,0,0
32,41,0,0
28,0,0,0
32,41,0,0
33,42,0,0
18,36,0,0
18,36,0,0
18,35,0,0
33,42,0,0
18,36,0,0
18,36,0,0
18,37,0,0
18,35,0,0
33,42,0,0
18,36,0,0
18,36,0,0
18,37,0,0
18,35,0,0
33,42,0,0
18,35,0,0
18,35,0,0
19,36,0,0
18,35,0,0
29,38,0,0
18,35,0,0
18,35,0,0
19,36,0,0
18,35,0,0
29,38,0,0
18,35,0,0
18,35,0,0
19,36,0,0
18,35,0,0
29,38,0,0
18,35,0,0
18,35,0,0
19,36,0,0
18,35,0,0
29,38,0,0
18,35,0,0
19,36,0,0
18,36,0,0
18,36,0,0
28,37,0,0
19,36,0,0
18,36,0,0
18,36,0,0
28,37,0,0
19,36,0,0
18,36,0,0
18,36,0,0
28,37,0,0
19,36,0,0
18,36,0,0
28,37,0,0
31,0,0,0
30,39,0,0
29,38,0,0
18,36,0,0
18,36,0,0
31,0,0,0
30,39,0,0
29,38,0,0
18,36,0,0
18,36,0,0
31,0,0,0
30,39,0,0
29,38,0,0
18,36,0,0
18,36,0,0
31,0,0,0
30,39,0,0
29,38,0,0
18,36,0,0
18,36,0,0
29,38,0,0
28,37,0,0
33,42,0,0
18,36,0,0
29,38,0,0
28,37,0,0
33,42,0,0
18,36,0,0
29,38,0,0
28,37,0,0
33,42,0,0
32,41,0,0
18,36,0,0
29,38,0,0
28,37,0,0
35,44,0,0
18,37,41,0
33,42,0,0
33,42,0,0
34,43,0,0
35,44,0,0
34,43,0,0
35,44,0,0
18,37,41,0
33,42,0,0
33,42,0,0
34,43,0,0
35,44,0,0
34,43,0,0
35,44,0,0
18,37,41,0
33,42,0,0
33,42,0,0
34,43,0,0
35,44,0,0
34,43,0,0
34,43,0,0
34,43,0,0
35,44,0,0
5,37,46,0
18,44,48,0
34,43,47,0
35,44,48,0
18,37,40,0
18,37,41,0
18,39,43,0
34,43,0,0
35,44,0,0
5,37,46,0
18,44,48,0
34,43,47,0
35,44,48,0
18,37,40,0
18,37,41,0
18,39,43,0
34,43,0,0
19,32,0,0
21,33,0,0
18,44,48,0
34,43,47,0
35,44,48,0
18,37,40,0
18,37,41,0
18,39,43,0
18,37,40,0
18,37,41,0
18,39,43,0
29,0,0,0
27,34,0,0
27,34,0,0
27,34,0,0
27,34,0,0
27,34,0,0
27,34,0,0
27,34,0,0
30,37,0,0
22,0,0,0
26,33,0,0
26,33,0,0
19,0,0,0
19,0,0,0
17,0,0,0
0,0,0,0
20,0,0,0
20,0,0,0
18,0,0,0
18,0,0,0
19,0,0,0
18,0,0,0
18,0,0,0
0,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
20,0,0,0
22,0,0,0
24,0,0,0
21,0,0,0
21,26,0,0
21,0,0,0
38,43,0,0
38,43,0,0
37,42,0,0
36,41,0,0
36,41,0,0
38,43,0,0
38,43,0,0
37,42,0,0
36,41,0,0
36,41,0,0
38,43,0,0
38,43,0,0
37,42,0,0
36,41,0,0
36,41,0,0
38,43,0,0
38,43,0,0
37,42,0,0
36,41,0,0
36,41,0,0
38,43,0,0
38,43,0,0
37,42,0,0
36,41,0,0
36,41,0,0
38,43,0,0
38,43,0,0
37,42,0,0
36,41,0,0
36,41,0,0
38,43,0,0
38,43,0,0
37,42,0,0
36,41,0,0
36,41,0,0
38,43,0,0
39,44,0,0
40,45,0,0
20,47,52,0
20,47,52,0
37,42,0,0
39,44,0,0
36,41,0,0
40,45,0,0
40,45,0,0
20,47,52,0
20,47,52,0
37,42,0,0
39,44,0,0
39,44,0,0
40,45,0,0
20,47,52,0
20,47,52,0
37,42,0,0
39,44,0,0
36,41,0,0
40,45,0,0
40,45,0,0
20,47,52,0
20,47,52,0
37,42,0,0
39,44,0,0
39,44,0,0
36,41,0,0
36,41,0,0
40,45,0,0
40,45,0,0
20,47,52,0
20,47,52,0
37,42,0,0
39,44,0,0
39,44,0,0
40,45,0,0
20,47,52,0
37,42,0,0
39,44,0,0
39,44,0,0
36,41,0,0
36,41,0,0
40,45,0,0
40,45,0,0
20,47,52,0
20,47,52,0
37,42,0,0
39,44,0,0
40,45,0,0
38,43,0,0
38,43,0,0
37,42,0,0
25,33,0,0
20,30,38,0
21,31,39,0
22,32,40,0
25,33,0,0
20,30,38,0
21,31,39,0
22,32,40,0
29,37,0,0
20,30,38,0
30,38,0,0
23,33,41,0
22,32,40,0
23,33,41,0
24,34,42,0
25,35,43,0
27,37,45,0
24,34,42,0
23,33,41,0
23,33,41,0
24,34,42,0
25,35,43,0
27,37,45,0
24,34,42,0
23,33,41,0
38,43,0,0
36,41,0,0
31,36,0,0
38,43,0,0
36,41,0,0
38,43,0,0
36,41,0,0
31,36,0,0
38,43,0,0
36,41,0,0
31,36,0,0
38,43,0,0
36,41,0,0
38,43,0,0
36,41,0,0
31,36,0,0
38,43,0,0
36,41,0,0
38,43,0,0
36,41,0,0
18,31,53,0
18,31,53,0
18,31,53,0
18,31,53,0
18,31,53,0
18,31,53,0
32,37,0,0
18,31,53,0
18,31,53,0
18,31,53,0
32,37,0,0
18,31,53,0
18,31,53,0
18,31,53,0
32,37,0,0
18,31,53,0
18,31,53,0
18,31,53,0
18,31,53,0
18,31,53,0
18,31,53,0
18,31,53,0
18,31,53,0
18,31,53,0
18,37,59,0
30,35,0,0
17,39,0,0
18,37,59,0
30,35,0,0
17,39,0,0
18,37,59,0
32,37,48,0
30,35,0,0
17,39,0,0
18,37,59,0
30,35,0,0
17,39,0,0
32,37,0,0
18,37,59,0
30,35,0,0
32,37,0,0
30,35,0,0
14,39,0,0
38,43,0,0
14,39,0,0
32,37,48,0
38,43,0,0
14,39,0,0
32,37,48,0
38,43,0,0
14,39,0,0
32,37,48,0
38,43,0,0
17,39,0,0
14,39,0,0
32,37,48,0
38,43,0,0
38,43,0,0
17,39,0,0
14,39,0,0
38,43,0,0
14,39,0,0
32,37,48,0
38,43,0,0
18,40,0,0
22,44,0,0
19,32,54,0
18,40,0,0
22,44,0,0
20,30,52,0
19,32,54,0
18,40,0,0
22,44,0,0
20,30,52,0
19,32,54,0
18,40,0,0
22,44,0,0
20,30,52,0
19,32,54,0
18,40,0,0
22,44,0,0
22,44,0,0
20,30,52,0
19,32,54,0
18,40,0,0
22,44,0,0
22,44,0,0
22,44,0,0
22,44,0,0
22,44,0,0
22,44,0,0
22,44,0,0
38,51,0,0
22,44,0,0
22,44,0,0
22,44,0,0
38,51,0,0
22,44,0,0
22,44,0,0
22,44,0,0
38,51,0,0
22,44,0,0
22,44,0,0
22,44,0,0
38,51,0,0
22,44,0,0
22,44,0,0
22,44,0,0
22,44,0,0
22,44,0,0
22,44,0,0
22,44,0,0
42,0,0,0
42,0,0,0
37,0,0,0
42,0,0,0
42,0,0,0
37,0,0,0
42,0,0,0
42,0,0,0
37,0,0,0
42,0,0,0
42,0,0,0
37,0,0,0
42,0,0,0
42,0,0,0
42,0,0,0
42,0,0,0
37,0,0,0
42,0,0,0
42,0,0,0
42,0,0,0
36,41,0,0
37,42,0,0
37,42,0,0
36,41,0,0
37,42,0,0
37,42,0,0
35,40,0,0
36,41,0,0
21,32,0,0
38,43,0,0
36,41,0,0
36,41,0,0
35,40,0,0
38,43,0,0
36,41,0,0
36,41,0,0
35,40,0,0
44,0,0,0
39,0,0,0
38,43,0,0
36,41,0,0
36,41,0,0
35,40,0,0
44,0,0,0
39,0,0,0
36,41,0,0
36,41,0,0
35,40,0,0
13,29,0,0
35,40,0,0
35,39,0,0
35,40,0,0
35,40,0,0
35,39,0,0
31,0,0,0
35,40,0,0
36,41,0,0
13,29,0,0
39,44,0,0
39,44,0,0
39,44,0,0
31,43,48,0
39,44,0,0
37,42,0,0
39,44,0,0
31,43,48,0
39,44,0,0
26,29,0,0
38,41,45,0
39,44,0,0
43,0,0,0
46,0,0,0
41,46,0,0
39,44,0,0
43,0,0,0
46,0,0,0
41,46,0,0
39,44,0,0
44,0,0,0
43,0,0,0
44,0,0,0
46,0,0,0
41,46,0,0
39,44,0,0
44,0,0,0
43,0,0,0
44,0,0,0
46,0,0,0
41,46,0,0
37,40,44,0
11,39,0,0
11,40,0,0
45,0,0,0
41,46,0,0
48,53,0,0
45,0,0,0
44,0,0,0
41,46,0,0
48,53,0,0
49,0,0,0
41,46,0,0
48,53,0,0
49,0,0,0
41,46,0,0
48,53,0,0
49,0,0,0
38,43,0,0
36,41,0,0
44,0,0,0
45,0,0,0
47,0,0,0
38,43,0,0
36,41,0,0
44,0,0,0
45,0,0,0
47,0,0,0
38,43,0,0
36,41,0,0
44,0,0,0
45,0,0,0
47,0,0,0
38,43,0,0
36,41,0,0
44,0,0,0
45,0,0,0
47,0,0,0
38,43,0,0
36,41,0,0
44,0,0,0
45,0,0,0
47,0,0,0
11,40,0,0
11,39,0,0
13,39,0,0
8,34,0,0
33,38,0,0
51,0,0,0
48,0,0,0
36,41,0,0
51,0,0,0
48,0,0,0
36,41,0,0
47,0,0,0
45,50,0,0
51,0,0,0
48,0,0,0
36,41,0,0
47,0,0,0
51,0,0,0
48,0,0,0
36,41,0,0
47,0,0,0
45,50,0,0
51,0,0,0
48,0,0,0
36,41,0,0
28,33,43,0
44,0,0,0
43,0,0,0
43,0,0,0
45,0,0,0
46,0,0,0
44,0,0,0
43,0,0,0
43,0,0,0
45,0,0,0
46,0,0,0
44,0,0,0
43,0,0,0
43,0,0,0
45,0,0,0
46,0,0,0
44,0,0,0
43,0,0,0
45,0,0,0
44,0,0,0
43,0,0,0
43,0,0,0
45,0,0,0
46,0,0,0
23,0,0,0
22,0,0,0
23,0,0,0
21,0,0,0
24,0,0,0
23,0,0,0
23,0,0,0
23,0,0,0
23,0,0,0
26,0,0,0
23,0,0,0
23,0,0,0
24,0,0,0
22,0,0,0
23,0,0,0
5,24,0,0
20,0,0,0
19,0,0,0
22,0,0,0
22,0,0,0
5,28,0,0
23,0,0,0
24,0,0,0
5,27,0,0
22,0,0,0
23,0,0,0
5,24,0,0
19,0,0,0
20,0,0,0
20,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
20,0,0,0
23,0,0,0
22,25,0,0
21,0,0,0
21,0,0,0
21,0,0,0
23,26,0,0
22,26,0,0
0,0,0,0
25,0,0,0
24,0,0,0
21,0,0,0
24,0,0,0
23,0,0,0
26,0,0,0
25,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
24,0,0,0
21,0,0,0
24,0,0,0
22,0,0,0
22,0,0,0
22,0,0,0
24,27,0,0
26,0,0,0
22,0,0,0
18,30,0,0
38,49,0,0
14,26,32,0
18,30,0,0
28,40,0,0
37,0,0,0
20,37,44,0
38,49,0,0
38,49,0,0
18,30,0,0
28,40,0,0
18,30,0,0
38,49,0,0
18,30,40,0
14,26,32,0
18,30,0,0
28,40,0,0
27,0,0,0
37,0,0,0
20,37,44,0
38,49,0,0
38,49,0,0
22,0,0,0
21,0,0,0
22,0,0,0
22,0,0,0
21,0,0,0
23,0,0,0
22,0,0,0
24,0,0,0
23,0,0,0
22,0,0,0
29,0,0,0
29,0,0,0
22,0,0,0
29,0,0,0
22,31,0,0
22,35,0,0
22,36,0,0
22,36,0,0
22,36,0,0
22,36,0,0
22,36,0,0
22,36,0,0
22,36,0,0
22,36,0,0
22,37,0,0
34,39,0,0
22,37,0,0
22,36,0,0
16,36,0,0
0,0,0,0
28,39,0,0
0,0,0,0
0,0,0,0
21,0,0,0
28,0,0,0
28,39,0,0
0,0,0,0
0,0,0,0
21,0,0,0
28,0,0,0
28,39,0,0
0,0,0,0
0,0,0,0
28,0,0,0
28,39,0,0
0,0,0,0
28,39,0,0
28,39,0,0
0,0,0,0
28,39,0,0
34,0,0,0
28,39,0,0
21,0,0,0
0,0,0,0
28,0,0,0
28,39,0,0
22,0,0,0
28,38,0,0
27,0,0,0
34,0,0,0
21,0,0,0
27,38,0,0
22,0,0,0
28,38,0,0
21,0,0,0
27,38,0,0
22,0,0,0
28,38,0,0
23,0,0,0
29,40,0,0
29,44,0,0
29,44,0,0
27,38,0,0
23,0,0,0
29,40,0,0
29,44,0,0
29,44,0,0
27,38,0,0
23,0,0,0
29,40,0,0
29,44,0,0
29,44,0,0
27,38,0,0
29,40,0,0
28,0,0,0
28,39,0,0
29,40,0,0
28,0,0,0
28,39,0,0
29,40,0,0
28,0,0,0
33,44,0,0
31,42,48,0
32,43,49,0
31,39,45,0
27,0,0,0
33,44,0,0
31,39,0,0
31,42,48,0
32,43,49,0
31,39,45,0
27,0,0,0
33,44,0,0
31,39,0,0
31,42,48,0
32,43,49,0
31,39,45,0
27,0,0,0
29,0,0,0
28,0,0,0
33,0,0,0
31,47,53,0
31,46,52,0
31,52,55,61
31,48,54,0
29,0,0,0
28,0,0,0
33,0,0,0
31,47,53,0
31,46,52,0
31,52,55,61
31,48,54,0
29,0,0,0
28,0,0,0
33,0,0,0
31,47,53,0
31,46,52,0
31,52,55,61
31,48,54,0
30,0,0,0
31,46,52,0
31,47,53,0
31,47,53,0
31,48,52,58
31,48,54,0
30,0,0,0
28,0,0,0
31,46,52,0
31,47,53,0
31,47,53,0
31,48,52,58
31,48,54,0
30,0,0,0
31,46,52,0
31,47,53,0
31,47,53,0
31,48,52,58
31,48,54,0
32,51,0,0
35,0,0,0
34,53,0,0
33,52,0,0
31,52,58,0
32,51,0,0
35,0,0,0
34,53,0,0
33,52,0,0
31,52,58,0
32,51,0,0
35,0,0,0
34,53,0,0
33,52,0,0
31,52,58,0
28,39,0,0
22,0,0,0
29,47,0,0
22,0,0,0
23,0,0,0
29,47,0,0
27,0,0,0
22,0,0,0
23,0,0,0
29,47,0,0
27,0,0,0
31,46,52,0
31,42,48,0
31,46,52,0
31,46,52,0
31,46,52,0
31,47,53,0
29,48,0,0
31,42,48,0
31,46,52,0
31,46,52,0
31,46,52,0
31,47,53,0
29,48,0,0
31,42,48,0
31,46,52,0
21,0,0,0
23,0,0,0
23,0,0,0
23,0,0,0
23,0,0,0
26,0,0,0
22,0,0,0
23,0,0,0
21,0,0,0
24,27,0,0
22,0,0,0
5,26,0,0
5,27,0,0
19,0,0,0
20,0,0,0
18,0,0,0
19,0,0,0
19,0,0,0
19,0,0,0
19,0,0,0
21,24,0,0
5,24,0,0
5,24,0,0
5,24,0,0
5,24,0,0
21,0,0,0
22,0,0,0
22,0,0,0
22,0,0,0
24,27,0,0
23,0,0,0
24,0,0,0
26,0,0,0
19,0,0,0
22,0,0,0
20,0,0,0
21,0,0,0
21,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
22,0,0,0
18,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
22,0,0,0
5,23,0,0
25,30,0,0
21,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
23,0,0,0
23,0,0,0
23,0,0,0
22,0,0,0
22,0,0,0
22,0,0,0
23,0,0,0
23,0,0,0
28,0,0,0
24,0,0,0
25,0,0,0
29,0,0,0
22,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
28,0,0,0
28,0,0,0
28,0,0,0
28,0,0,0
28,0,0,0
28,0,0,0
28,0,0,0
29,0,0,0
29,0,0,0
22,0,0,0
21,0,0,0
24,0,0,0
23,0,0,0
21,0,0,0
24,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
22,0,0,0
26,0,0,0
22,0,0,0
23,0,0,0
18,0,0,0
18,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
19,0,0,0
27,36,0,0
18,0,0,0
23,0,0,0
19,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
20,0,0,0
22,0,0,0
23,0,0,0
22,0,0,0
22,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
23,0,0,0
28,0,0,0
22,0,0,0
26,0,0,0
26,0,0,0
35,40,0,0
26,0,0,0
28,0,0,0
22,0,0,0
26,0,0,0
26,0,0,0
27,0,0,0
35,40,0,0
36,41,0,0
26,0,0,0
30,0,0,0
28,0,0,0
32,39,0,0
32,0,0,0
32,0,0,0
7,33,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
23,0,0,0
26,0,0,0
8,29,0,0
25,0,0,0
25,0,0,0
32,0,0,0
14,35,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
27,0,0,0
30,36,0,0
31,37,0,0
32,38,0,0
28,34,0,0
31,37,0,0
28,0,0,0
29,0,0,0
22,0,0,0
30,36,0,0
29,35,0,0
26,0,0,0
27,0,0,0
28,0,0,0
7,28,0,0
28,0,0,0
22,0,0,0
27,33,0,0
31,37,0,0
32,38,0,0
30,36,0,0
29,35,0,0
21,0,0,0
22,0,0,0
22,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
23,0,0,0
27,0,0,0
31,36,0,0
32,37,0,0
30,35,0,0
31,36,0,0
24,0,0,0
24,0,0,0
23,0,0,0
23,28,0,0
31,36,0,0
30,35,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
20,0,0,0
23,0,0,0
8,26,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
23,0,0,0
24,0,0,0
31,36,0,0
32,37,0,0
28,37,0,0
25,0,0,0
26,0,0,0
30,35,0,0
31,36,0,0
30,35,0,0
31,36,0,0
24,33,0,0
23,0,0,0
7,25,0,0
24,0,0,0
18,0,0,0
19,0,0,0
21,24,0,0
24,0,0,0
19,0,0,0
23,28,0,0
31,36,0,0
32,37,0,0
30,35,0,0
16,33,0,0
18,23,0,0
23,0,0,0
22,0,0,0
22,0,0,0
19,0,0,0
28,0,0,0
28,0,0,0
28,0,0,0
28,0,0,0
28,0,0,0
28,0,0,0
26,0,0,0
28,0,0,0
28,0,0,0
27,0,0,0
23,0,0,0
26,0,0,0
28,0,0,0
25,0,0,0
30,0,0,0
16,0,0,0
26,0,0,0
31,0,0,0
27,0,0,0
23,0,0,0
28,0,0,0
5,26,0,0
28,33,0,0
5,29,32,0
5,27,0,0
21,0,0,0
29,0,0,0
24,27,0,0
22,0,0,0
5,29,0,0
24,0,0,0
21,0,0,0
23,0,0,0
25,0,0,0
23,0,0,0
24,0,0,0
26,0,0,0
5,30,0,0
25,0,0,0
24,0,0,0
22,0,0,0
28,0,0,0
27,0,0,0
28,0,0,0
22,0,0,0
22,0,0,0
24,0,0,0
21,0,0,0
24,0,0,0
21,0,0,0
21,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
21,0,0,0
20,0,0,0
20,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
23,29,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
27,33,0,0
28,34,0,0
29,35,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
23,0,0,0
20,0,0,0
19,0,0,0
22,27,0,0
20,0,0,0
12,0,0,0
15,0,0,0
16,0,0,0
20,0,0,0
20,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
22,0,0,0
22,0,0,0
0,0,0,0
12,0,0,0
0,0,0,0
0,0,0,0
30,0,0,0
16,28,36,0
14,38,0,0
15,39,0,0
30,0,0,0
39,50,0,0
40,44,55,67
37,48,0,0
27,0,0,0
31,0,0,0
30,0,0,0
31,0,0,0
33,0,0,0
33,0,0,0
38,49,0,0
39,50,0,0
51,55,66,0
40,44,55,67
34,47,58,0
38,49,0,0
41,52,0,0
19,0,0,0
0,0,0,0
22,35,49,0
25,45,56,64
22,34,48,0
26,46,56,65
22,35,49,0
22,31,39,53
21,41,54,0
22,35,49,0
22,32,40,54
22,35,49,0
22,31,39,53
21,41,54,0
23,43,55,62
22,35,49,0
22,42,55,0
18,0,0,0
22,42,55,0
22,34,48,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
21,0,0,0
22,0,0,0
25,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
21,0,0,0
22,0,0,0
25,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
21,0,0,0
22,0,0,0
25,0,0,0
21,35,0,0
21,35,0,0
23,0,0,0
21,39,0,0
21,30,0,0
34,43,0,0
16,33,0,0
21,35,0,0
21,35,0,0
