0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.10890066,-0.12501112,-0.15928504,-0.20972687,0.2602446,0.12125257,-0.27013293,0.030301316,0.029713076,0.14014009,-0.17220272,0.08312608,0.23995645,-0.098404594,-0.024684025,-0.16398984,0.045406297,-0.5119687,-0.33249682,0.32789275
-0.12787144,-0.034816816,-0.0954545,-0.480785,0.19732016,0.054491803,0.5128457,0.12791938,0.60735154,0.37632048,0.028820246,-0.025801666,0.19305387,0.30713025,0.2189226,-0.35277483,0.040306274,-0.039209798,0.089276806,0.052316993
0.060685918,0.08495145,-0.22647166,-0.1371733,0.23943098,0.11678721,-0.047121156,-0.10007108,-0.056640297,-0.14768091,-0.59928244,-0.18130973,0.19719377,0.71296275,0.1296199,-0.14945441,0.023626644,-0.016379774,0.088386305,0.16973075
-0.36953402,-0.52842927,-0.0076483414,-0.110863395,0.16217582,-0.20689118,0.24469554,0.0030701587,0.1576373,0.26341182,-0.25783616,-0.07683658,0.45333776,0.40541056,-0.13247065,0.251064,-0.36851183,-0.30433717,0.11598728,0.16211948
-0.6163741,-0.68238163,0.16617012,-0.214403,0.44793716,0.048732586,0.23607929,0.059566498,0.073070735,0.19192731,0.0061576916,0.05003513,-0.019109167,-0.029051967,0.03854552,0.27826518,-0.016546942,-0.4170105,-0.21221949,0.46760356
-0.42362037,-0.6105756,-0.139365,-0.4054537,0.05451299,0.13931942,0.2611717,0.087006845,-0.2195546,-0.023293264,-0.12145998,0.09120004,0.2791121,-0.35508996,-0.041185766,0.21928373,-0.21708804,0.10261428,0.060882173,0.7050808
-0.4207873,-0.17992018,-0.10202868,0.06344303,0.26323426,-0.008758888,0.58002836,-0.094847485,0.07110724,0.4696025,-0.30297843,-0.10485737,0.25332475,0.57496685,-0.0763035,0.3178817,0.22728336,-0.44113263,0.09631732,-0.09571579
-0.30746925,-0.170368,0.1552853,0.051518932,0.16969875,-0.17737037,0.31672552,0.10562387,0.040521562,0.5060652,-0.16217342,-0.03448198,0.58939016,0.43989515,-0.0014688957,0.24419129,-0.022298113,-0.23468658,-0.19786863,-0.060953394
-0.51562184,0.014522668,-0.118652076,-0.1651859,0.15173659,0.108884506,0.19048162,-0.12880124,0.0056729764,0.5025865,-0.26049283,0.035500877,0.37744683,0.45351395,0.0029002237,0.2800476,0.0621024,-0.19792554,-0.18126956,0.19615823
-0.2666241,-0.023135018,-0.04733306,-0.27377033,-0.41242486,0.07387744,-0.069874294,0.041530315,-0.129687,0.58935624,-0.2463147,0.1190038,0.5126632,0.4122752,0.09029746,0.46454486,0.28004864,-0.24892089,-0.04778232,0.25564757
0.12833536,0.09761535,-0.063124195,0.1573565,-0.28451118,-0.06523803,-0.046125263,-0.09939858,-0.11453261,0.3366083,-0.36607525,-0.071085915,0.4171283,0.57523406,0.15065798,0.53749305,0.48922598,-0.27036893,0.0016697813,0.057767555
-0.23384397,-0.018224847,0.089188576,0.07317891,-0.19313936,-0.007681273,-0.1436843,-0.04557144,-0.10246953,0.34610674,-0.25352818,0.015307059,0.2452126,0.45008656,0.0712508,0.43092567,0.45419297,-0.36729476,0.04954263,0.3289504
-0.617491,-0.007434435,0.13592163,-0.07605986,-0.20561266,0.12444025,0.019232282,-0.07757251,0.20044512,0.33237422,-0.21319784,-0.0892096,0.48239985,0.5254582,0.05110864,0.16698857,-0.0022965036,-0.46728757,-0.12789848,0.118462324
-0.3676738,-0.0003268756,0.10534866,-0.23076174,-0.22054484,0.21042122,0.13711254,0.031479668,0.13861242,0.590349,-0.39663965,-0.13605215,0.4193228,0.4723475,0.016492177,0.25396758,-0.1666559,-0.5132813,0.015796714,-0.38716173
-0.21237151,-0.08251718,-0.23648648,-0.4172722,0.14795321,0.04051698,0.4822221,0.08817645,-0.052906916,0.31353623,-0.056617297,-0.00902535,0.12011345,0.27102393,-0.019401852,-0.6623619,0.29467395,-0.013386369,0.0028618202,0.21755177
-0.4288528,-0.24923627,0.025007345,-0.17429811,0.4877991,0.050720885,0.1727727,0.23823817,0.31456622,0.15744573,0.07370812,-0.19287613,-0.059312917,-0.07314952,-0.0557158,-0.10523623,0.11781481,-0.52814424,0.12312399,0.40041956
-0.27650082,-0.22481304,0.08077698,-0.5416395,0.20074257,0.019531017,0.32531777,-0.12604244,-0.31555408,0.23568177,0.018439561,-0.02722921,0.14845398,-0.05127597,-0.082503244,-0.11582513,0.16699675,-0.5709079,0.34136215,0.36355263
-0.050131373,-0.27476275,-0.034843896,-0.5247752,0.16179933,0.17770964,-0.05258038,-0.27601585,-0.16968167,-0.29917634,0.23341134,0.13555965,0.071272135,0.016229168,-0.0369838,-0.4127524,-0.14543359,-0.64983183,-0.3883671,-0.039672144
-0.119822085,-0.35511497,-0.1600498,-0.19137138,-0.051786125,0.013352614,0.010585921,-0.110028565,-0.11467142,0.48297718,-0.26072273,0.08831957,0.19445926,0.4550838,-0.047576517,-0.123869605,0.28977883,-0.52137595,0.23968983,0.5012678
0.09904808,-0.46428367,-0.26512972,-0.61881834,0.15820536,0.0147139,0.0038287267,0.1502244,-0.1514552,-0.16835198,0.32632974,-0.027672956,0.34091198,-0.07701816,-0.105597675,-0.45580667,-0.24421065,-0.7546491,-0.033366457,0.19203152
0.012701802,-0.36700982,-0.43226114,-0.296558,-0.016481511,-0.056162696,0.02536503,-0.08463575,0.03008975,-0.43116528,0.2468707,0.07502526,0.13294776,-0.15767427,-0.1749754,-0.27676684,-0.15906906,-0.6316571,0.09551356,-0.063500896
-0.23326242,0.21141857,-0.43784308,-0.26014152,0.18713357,-0.09115453,0.6296629,-0.023678247,-0.28764638,0.16901061,-0.111988105,-0.10635963,0.04121519,0.32473034,-0.11959739,-0.7112698,0.32031867,-0.1499128,0.12508908,0.27065217
-0.16833478,0.3071808,-0.53061795,-0.3130948,0.07625419,0.066054344,0.7266754,-0.2096158,-0.21741433,0.06239669,-0.06798932,0.11429906,0.15535459,0.16436757,-0.23038214,-0.46076483,0.4728466,0.02220188,0.23651466,0.24786673
-0.074403845,0.1236151,-0.2224513,-0.51577765,0.1377882,0.15536878,0.45034182,0.075326234,-0.15027872,0.47793788,-0.06589441,-0.0032830979,-0.0726509,0.2779953,-0.17668667,-0.64773166,0.35740465,-0.1644743,0.1115211,0.1837611
-0.19084288,0.07991445,-0.043646343,-0.49928343,0.20437296,0.037755597,0.45499265,0.027889505,0.06512323,0.34637251,-0.17070463,-0.091373496,0.34019217,0.3235847,0.16111681,-0.6620246,0.27559787,-0.044171885,0.27933484,0.29689416
-0.32797474,0.11144418,-0.07374484,-0.4726544,0.26481956,0.025651604,0.5033606,-0.1467387,0.020082485,0.34015548,-0.156401,0.17208827,0.026551135,0.37753022,-0.047722302,-0.6220674,0.35143664,0.115318015,0.15786085,0.2019545
-0.35009804,-0.03790278,-0.21652171,-0.5859604,0.22639203,0.068411864,0.4925038,-0.09866597,-0.0008106753,0.22596207,-0.15759125,0.049087144,0.20058791,0.3053032,-0.06422667,-0.70776385,0.31875262,-0.13662055,0.2530696,0.14185312
-0.3872578,-0.04837481,-0.02052389,-0.4921304,0.12562272,-0.057253916,0.29730636,0.1264402,0.059777886,0.22680905,0.05991299,0.030271113,0.20132431,0.44623438,-0.086633235,-0.5333645,0.15340732,0.15011653,0.18874761,0.15785241
-0.28559935,0.21948475,-0.27726075,-0.41515866,0.36492985,-0.061892044,0.618864,0.018095264,-0.024767447,0.06497041,-0.18403268,-0.045975387,0.09838242,0.16639,-0.084672764,-0.46953225,0.24281907,-0.21202672,0.17072777,0.26312453
-0.30237463,0.09634191,-0.0011937916,-0.3000013,0.1759469,-0.09167427,0.28267825,0.16788737,-0.035113968,0.15347235,-0.0353549,-0.03819593,0.17802127,0.1568137,0.35984504,-0.49981797,0.38962343,-0.39717743,0.26914507,0.13380626
-0.20120235,0.41473168,-0.08109163,-0.3795311,0.04377196,-0.023513258,0.4561439,0.015487742,0.07766476,0.14469063,0.0708722,0.13537137,0.20718485,0.1820969,-0.03534754,-0.7114119,0.3146461,-0.074943766,0.061578743,0.21422622
0.23115304,0.21003853,9.583682e-05,0.40093622,0.17662731,-0.057028823,0.23020619,-0.095216855,-0.17173411,0.059353158,-0.3898647,-0.11477775,0.3992802,0.09113676,0.0318804,-0.5185847,0.38660976,-0.27585733,-0.09901102,0.37888324
0.24347216,0.12296511,-0.03403823,-0.17469506,-0.09755685,0.073925614,0.100731626,-0.17415272,0.16930157,-0.10684768,-0.6905604,-0.05015313,0.4854518,0.430921,0.040764727,-0.1005554,0.056255683,-0.20056328,-0.011301622,0.060052052
-0.048411906,-0.26722533,0.4342498,-0.4433954,0.56267977,-0.019957364,0.21399152,-0.17417684,0.022438914,-0.10211758,0.053342164,-0.057287432,-0.007903941,-0.31936133,0.0014206208,0.21900833,0.022699997,-0.7305342,-0.067002475,0.18810101
-0.033103835,0.15387794,-0.0846194,0.03317719,0.23482046,0.011798378,0.38330123,0.13479158,-0.048282556,0.17266867,-0.52201724,0.00013114326,0.31174484,0.34031963,0.0014504541,-0.44693175,0.28480977,-0.2230657,0.11875204,0.072761044
0.16796425,0.13509062,0.015896142,0.069502816,0.08119564,0.16881426,-0.025370339,0.027929073,-0.13585229,-0.08392687,-0.66035557,0.09520676,0.39837542,0.40155637,0.08559887,-0.17018738,-0.011757515,-0.050637856,0.0020527337,0.0144867785
-0.18033442,-0.379788,0.40251803,-0.3368752,0.52812606,0.034797303,0.015294358,-0.03896507,0.0792118,-0.17567411,-0.1405147,-0.15914717,-0.08833654,-0.23967159,-0.03460703,0.13921499,-0.021796927,-0.6133027,-0.057175323,0.29190427
0.070289746,0.15941182,-0.19710888,0.06413462,0.12247676,0.07996433,0.10474489,0.12809733,-0.12039976,-0.23110743,-0.6694244,0.009995718,0.30936864,0.602863,-0.026975553,-0.25052518,0.03135884,-0.22493109,0.05141713,-0.08049138
-0.24097589,0.22297417,-0.057491228,-0.08144676,-0.06826373,-0.07311885,-0.13821682,-0.034731008,-0.2208497,0.3264529,-0.487804,0.019086462,0.37445113,0.41167066,0.042659737,0.27969643,0.5768937,-0.40381628,0.16286138,0.2188854
-0.28855976,-0.23181786,0.12998758,0.17347404,0.10120754,0.1186214,0.40058476,-0.124867015,0.22621152,0.16186215,-0.28196883,-0.12608263,0.15437216,0.30497068,-0.09515755,-0.0834129,-0.1951411,-0.6207676,0.24523029,0.11839389
-0.20380266,0.058709517,-0.013388086,-0.038910933,0.005349666,-0.048700377,-0.1961824,0.089598075,-0.28305435,0.20469765,-0.4408051,-0.087952204,0.23003739,0.551525,0.06604585,0.3663665,0.695174,-0.34162086,0.08623093,0.11980158
-0.4250352,-0.017698267,0.24573174,-0.20594724,0.09570157,0.16948351,0.30302528,-0.047835622,-0.26258034,0.37418598,0.05997012,-0.0468058,0.15486178,0.00813064,0.027004084,0.1435523,0.37915316,-0.6520953,-0.058255095,0.05803497
-0.036753297,0.2640981,-0.042389274,0.38809755,-0.1366753,0.102655955,0.22615346,0.024066875,-0.14361556,0.07288142,-0.38001505,0.0022592996,0.5771775,0.018534046,0.16180784,-0.3355753,0.445665,-0.26670343,-0.102327354,0.28329185
0.035555348,0.21856855,-0.11023005,0.10553835,0.39435625,0.04219138,0.5605614,-0.15472372,0.10934493,0.21271314,-0.3996033,-0.022814117,0.22924525,0.58520865,0.07667418,-0.41581884,0.39046344,-0.06899441,0.24027944,0.23229367
0.36033037,0.12103132,-0.23091741,0.06679182,-0.16053316,0.18702905,0.3479463,-0.024107901,-0.47275347,0.13621852,-0.12637672,-0.020188123,0.26471007,0.31767845,-0.17726927,-0.34289014,0.18313587,-0.14924246,-0.08320385,0.039248858
0.195431,0.15848431,-0.34606534,-0.03758185,-0.2771086,0.15438893,0.51075435,0.10855211,-0.43970117,0.20866656,-0.121045426,-0.11997445,0.33682123,0.24921852,-0.03297683,-0.33916414,0.38456357,-0.041137405,-0.030578477,-0.18279797
0.25500298,0.26678607,-0.2097319,0.10270229,-0.2819169,-0.0153722465,0.28871146,0.113895886,-0.4265705,0.037463173,-0.20509185,-0.08752179,0.23479621,0.20730734,0.004169965,-0.3775801,0.2952504,-0.1953159,-0.15121496,0.08900434
-0.2463696,0.07041511,-0.09909085,0.09906125,-0.31616175,0.087529406,-0.14023757,-0.10280035,-0.60935825,-0.035483465,-0.06410012,-0.079255186,0.006647369,0.3677502,0.04496511,0.15940881,0.4880191,-0.49187922,0.047821134,-0.008825734
0.028961463,-0.11841511,-0.09013383,-0.26509798,-0.5578383,0.1339578,0.1682219,-0.022070918,-0.065912046,-0.026562199,-0.48666424,-0.04479619,0.19694468,0.32480326,0.15500477,-0.054670624,0.0008511456,-0.30537185,0.1237357,-0.24039826
-0.25013942,0.070040345,-0.08000424,0.11029671,-0.30990142,-0.062266264,0.023370221,-0.017464224,-0.55602777,0.12654844,-0.089940414,-0.026249496,0.15935218,0.47172555,0.07626832,-0.15994874,0.30631354,-0.4659757,0.18237117,-0.19059438
-0.18660903,0.5437285,0.053942345,-0.23746328,-0.25440577,0.13576162,0.12731805,0.010268524,-0.041398026,-0.15977347,0.43306306,-0.096151695,0.35794023,0.095056765,-0.059398856,-0.1501049,0.2530875,-0.3110931,0.17432503,-0.29144228
-0.07558835,0.088500336,-0.12871802,0.14846513,-0.3317964,-0.100529686,0.38687712,0.14409824,-0.5404447,0.4012281,-0.17386928,-0.1270942,-0.09401786,0.3837422,0.1638085,0.1315669,0.34469035,-0.41905376,0.1976086,-0.066490985
-0.05847778,0.27447847,0.06292501,0.053961575,0.26012832,-0.013385717,0.6602099,0.01563295,0.13604829,0.23819506,-0.4599378,0.17328984,0.334299,0.287051,0.07526205,-0.26360783,0.22146735,-0.16017044,0.27792197,0.1500539
-0.2773589,0.15778516,-0.31230286,0.15521961,-0.54200894,-0.047597244,0.039753813,-0.048628967,-0.3778454,0.12407408,-0.26606268,0.08759177,0.19707683,0.29172835,0.15646118,0.03416454,0.4433903,-0.38770953,0.2506737,0.02503533
-0.28783166,0.21854687,-0.46825677,0.13871518,-0.60528904,0.014067885,0.1909701,0.15035346,-0.47158957,0.055436507,-0.19842112,0.11518247,0.073019,0.18599278,0.019646486,0.048501223,0.52552515,-0.3526953,0.20391072,0.033091128
0.114362895,0.041833363,-0.004464556,-0.43765682,-0.23431005,0.011613237,-0.032860443,-0.06253225,-0.25310344,-0.00013978034,-0.3767888,0.13629137,0.25063613,0.6238227,0.09020244,0.10606543,0.16389334,-0.44910675,0.1952995,-0.5178433
0.0137609765,-0.22111867,-0.120915696,-0.22201607,-0.26458812,0.098422885,0.015325353,-0.0053349826,0.2351187,-0.16734618,-0.5845972,0.07146065,0.0771765,0.46544853,-0.09795669,-0.39426154,0.17905927,-0.40611583,0.06561714,0.11331098
0.011969492,0.22629902,-0.002329844,-0.42767698,-0.27398008,-0.0040160753,0.33615926,0.04135417,-0.3057919,0.08574948,-0.36689517,0.124212205,0.1275067,0.68735653,-0.051457956,0.082359426,0.15714917,-0.38307488,0.20953216,-0.4040268
0.16737461,0.32212764,-0.015565544,0.46816537,0.05174212,0.101851776,0.1362418,0.054946322,-0.21871844,0.14676505,-0.35027868,-0.17051497,0.25505412,0.06670228,0.09799044,-0.49823254,0.310772,-0.18535888,-0.014833003,0.30689165
-0.01980421,0.1702773,-0.0076426016,0.08151595,0.568852,0.01041076,0.3662458,0.057164356,0.09254916,0.12525307,-0.18987885,-0.07199801,0.29627115,0.41681245,0.0036802255,-0.34444532,0.19866483,0.037328467,0.17396548,0.27302364
-0.0975381,-0.008197438,-0.24227384,0.19426054,-0.23740089,0.20316401,0.087766096,0.20097838,-0.0540065,0.34167114,-0.3624205,-0.11523639,0.3662715,0.25967893,-0.089613885,0.3296458,0.6171356,-0.27040333,0.08080167,0.41200784
-0.051255345,0.034063347,-0.20617332,0.10034963,-0.062385,0.056917254,0.06966372,-0.075509794,-0.07556442,0.37882787,-0.6837425,0.06037388,0.3770145,0.28778297,-0.07028273,0.16938174,0.4653726,-0.44098204,0.30934802,0.3045146
-0.080870815,0.009599321,-0.124091245,0.1823355,-0.052866228,0.11134164,0.102021456,0.0038100586,-0.06591965,0.4672899,-0.5703291,0.052308664,0.47253746,0.26602134,-0.108103454,0.041443378,0.38296875,-0.42631915,0.2231346,0.56172067
-0.33896673,-0.08617733,0.2764207,-0.08995792,0.39976406,-0.07149096,0.26339054,0.063115254,-0.15284374,0.3350953,-0.15722606,-0.23601648,0.09911493,0.6099051,-0.074426875,0.15233156,0.031296074,-0.6628868,0.15003276,0.013659395
-0.09317258,-0.33144745,0.38153306,-0.035626315,0.36037225,-0.020061295,0.62146086,-0.02827312,0.33474317,0.14441521,-0.2261717,0.09976459,0.19384818,-0.06480892,0.3232367,0.14855307,0.0642564,-0.44890225,-0.08539338,0.22201169
-0.26248252,-0.0054796785,0.0750356,0.052699737,0.33537596,-0.023153067,0.28354672,-0.12554945,-0.1126979,0.20971335,-0.39715946,0.14409615,0.17610945,0.41270453,-0.023347743,-0.03753867,0.19841327,-0.463569,0.21518233,0.032841213
-0.19420251,0.014071006,-0.17639048,-0.58054394,0.19496003,-0.075023875,0.40525308,0.1591311,0.053380817,0.29151914,-0.108186394,0.1511401,0.069450215,0.3325206,0.02988364,-0.6460862,0.25872684,-0.0888758,0.19458129,0.11077431
0.045621064,-0.40011764,-0.14372866,-0.32794756,0.009999357,0.012552366,0.030996276,0.0069927135,0.11291638,0.4296733,-0.27281913,0.03321744,0.22586812,0.32458162,-0.045725703,-0.077583924,0.21694443,-0.6183609,0.19314405,0.65021443
0.35785624,-0.1682238,-0.11314632,-0.64323044,0.102586225,0.037648186,-0.0093546845,0.013472031,-0.2878363,-0.27326617,0.224264,0.015982691,0.41416445,-0.013224015,0.12724306,-0.3438083,-0.019118607,-0.6575449,-0.2909047,0.34098297
-0.02407223,-0.32234666,-0.0049543055,-0.57187486,0.21197413,0.06814548,0.062069453,0.06773737,-0.11448768,-0.148846,0.38678983,0.023485228,0.36021852,-0.026613252,-0.01823369,-0.37694654,-0.23420277,-0.81872034,-0.2903518,0.31609643
-0.12614873,0.35162863,0.013708234,0.044234216,0.010260269,0.024220325,0.5471711,0.14145094,0.14212927,0.57010335,-0.06109885,-0.05288942,0.44311514,0.45307487,-0.15917331,-0.3938781,-0.4163252,0.21534747,-0.049020424,0.34830043
0.22782473,-0.10616911,-0.18638504,-0.47561738,0.2674199,0.06563382,0.0016535074,0.20224515,-0.21296263,-0.11362697,0.29063207,-0.1144719,0.34921902,-0.028248366,-0.11117513,-0.2674423,-0.053463876,-0.63939154,-0.36236846,0.29283124
-0.17516921,-0.0050704256,-0.21758696,-0.49745715,0.1350732,-0.104409024,0.46594626,0.118423715,0.13292772,0.2493569,-0.033922326,-0.25033814,0.19658813,0.21187672,0.04600263,-0.6511709,0.276873,-0.031426594,0.10758282,0.34410897
0.019254774,-0.30066243,-0.36263955,-0.43899882,0.0341821,0.029054895,0.16841345,0.031593885,0.10404003,0.46407473,-0.18891005,-0.081150316,0.22790468,0.29354185,0.006461436,0.078842126,0.42548022,-0.6428553,0.21486935,0.4431305
0.15003243,-0.35172975,-0.073375106,-0.54381853,0.16083175,0.076171085,0.19873989,0.06038506,-0.13343531,-0.2596271,0.32201144,0.13769802,0.42807359,0.024290126,0.020124845,-0.30934757,-0.2522127,-0.7358286,-0.40512472,0.18171209
0.08694475,-0.39327437,-0.019546892,-0.5223777,0.24497883,-0.081992395,0.013340935,-0.0645661,-0.21755035,-0.042124137,0.15834434,-0.010696558,0.34594318,-0.023786847,-0.031548977,-0.35182422,-0.1336105,-0.7691682,-0.15957484,0.21494353
-0.01580134,-0.36699733,-0.4057443,-0.20927489,-0.08783098,0.08849561,0.28161812,0.07847303,0.14965734,-0.6740935,0.3183526,0.25130254,0.15202312,-0.24877726,0.09052241,-0.20645896,-0.06445333,-0.7972979,0.15816383,-0.13378158
0.014424309,0.18961681,-0.032240838,-0.11030146,-0.029044494,0.044188116,0.48878267,-0.07763402,0.1151113,0.580074,-0.043307107,0.059946597,0.24268252,0.26165342,-0.08844638,-0.2642462,-0.51035315,0.14043975,0.33337668,0.5421799
-0.24160992,0.38612092,-0.07435864,0.14788583,0.055064987,-0.020463165,0.30963475,0.02135806,0.29581943,0.4917929,0.14813949,0.076806836,0.3359785,0.24184863,0.13777427,-0.4799448,-0.48529735,0.13753708,0.2648675,0.41799933
0.3047415,-0.26428452,-0.1330549,-0.43592566,0.20339696,0.13458645,-0.121964045,0.05072143,-0.3176861,-0.015982453,0.38136965,0.04040032,0.22790715,-0.11201709,-0.015778013,-0.26227373,-0.19038074,-0.7332597,-0.40352634,0.25848383
0.25057703,-0.40306738,0.09019547,-0.2285104,0.17068069,-0.19590485,0.00965165,0.057850953,0.12057211,-0.33896697,0.38631478,0.06178704,-0.383172,-0.014068577,0.046527132,-0.43903586,-0.1738968,-0.56758237,-0.14356986,0.026060618
0.24503025,-0.029552996,-0.26459888,-0.6651609,-0.05185745,0.041414708,0.2904786,0.071977824,-0.10303047,-0.083728,-0.099436015,0.16523176,-0.21139592,-0.013192378,-0.02368112,-0.13633874,-0.17885199,-0.6489694,0.24609438,-0.042323545
0.21637781,0.48714823,0.15469497,0.11812843,0.07533026,0.0055741295,0.5142565,-0.022036511,0.17938234,0.46639913,-0.26606166,-0.014794156,0.11364104,0.3594647,-0.24080211,-0.39535677,-0.56705064,0.005457322,0.050557815,0.09241295
0.33440936,0.37909615,-0.006062228,0.05831848,0.59524435,0.06287285,0.08531001,-0.16406453,0.18359788,-0.4290672,0.061531104,0.1432034,-0.3008725,0.24188845,-0.007296916,-0.54592156,-0.4484141,-0.20327087,-0.14852567,-0.02769389
0.4520431,0.27991682,-0.01959307,0.13336596,0.5326082,-0.086555496,0.044625297,-0.0014933869,0.23006177,-0.59041744,0.105341926,-0.08824614,-0.30753106,0.23527122,0.011637747,-0.4420776,-0.4363504,-0.078106344,-0.13815445,-0.01846606
0.14351171,0.27444965,-0.51646036,-0.11671631,0.102829695,-0.1543524,0.23943573,0.020027675,0.40058428,-0.46036115,0.08733616,0.20699869,-0.207451,0.028676465,0.08206639,-0.703655,-0.58720267,0.11011124,0.20381646,0.022533024
0.29466057,0.029380463,-0.3039231,0.029606536,0.29855803,-0.10519974,-0.15440807,0.09350879,-0.067389816,-0.10132313,-0.79380214,-0.072684236,0.39619747,0.5106714,-0.06693478,-0.12951735,0.10027248,-0.35308865,0.03370419,0.07287933
-0.36452138,0.25243977,-0.010712843,-0.07081276,-0.14664143,0.07042463,-0.062193528,0.015236229,-0.33001074,0.2516948,-0.42898083,-0.020128373,0.10394287,0.31797048,-0.01556772,0.3930594,0.5818217,-0.33459395,0.02054932,0.18430273
-0.18722391,-0.18505031,0.21977177,0.070796676,0.19872817,0.116137415,0.26252,-0.1350825,0.26688424,0.29805103,-0.5747627,0.195922,0.21281411,0.29101816,0.011882242,-0.13720754,-0.17435387,-0.6706921,0.3004405,0.18293576
-0.26199,-0.41801137,0.3694323,-0.19379658,0.56403244,-0.15078647,0.17789978,0.10664484,0.15633328,-0.099796005,-0.018286057,0.021310762,0.08145918,-0.13928849,-0.06578995,0.02554515,0.10022169,-0.64838547,-0.22214988,0.31977388
-0.069719315,-0.3291291,0.22162369,0.02434504,0.1696034,0.18112919,0.28462657,-0.01783886,0.29051018,0.24022284,-0.3961637,-0.011296915,0.074999556,0.38811994,-0.07901275,-0.066224694,-0.11552645,-0.6944362,0.17373422,0.24223666
-0.32393324,-0.45594758,0.42162386,-0.26364374,0.021953836,-0.08758522,0.32799804,0.019593691,-0.2711351,-0.06370456,-0.07150748,-0.031772476,0.48569864,-0.45318714,0.051940013,-0.5433898,-0.052816097,-0.3734248,-0.17758901,0.15064472
-0.014737985,-0.28812003,-0.23237821,-0.41996104,-0.102493174,0.027881257,0.11995815,-0.021729164,-0.0055716187,-0.49157095,0.2885761,0.11064126,0.050718226,-0.0351144,0.0457016,-0.583716,-0.17665796,-0.052045472,-0.3488312,-0.06018244
-0.1838089,-0.4426087,-0.12362392,-0.28249335,0.24221465,-0.096181236,0.40262845,-0.027571183,-0.09804982,-0.09693777,-0.18330887,0.10315909,0.27499682,-0.4385441,0.0021778867,-0.08331199,-0.121224955,-0.36688435,-0.037464052,0.319513
-0.13446665,-0.3639173,-0.30977118,-0.29689035,-0.08128864,-0.21762317,0.43514973,-0.19587873,-0.025941025,-0.13134521,-0.1300841,-0.05250736,0.28111315,-0.408783,0.038575664,0.010939183,-0.11128658,-0.3789883,-0.11147495,0.31873423
0.19335887,0.6006374,-0.16118708,0.19782218,0.6164909,-0.06979245,0.11708579,-0.16854514,0.21096385,-0.6792575,-0.3215767,-0.075319834,-0.13819125,0.21282741,-0.045390517,-0.059076585,-0.22390258,0.12560877,0.017644078,-0.14482498
0.19718778,0.9386054,-0.36823905,0.34079224,0.36288148,0.032464027,0.29672968,0.013023853,-0.1757519,-0.87672126,0.0038099512,-0.16323492,-0.07945589,0.03478803,-0.13707599,0.22381288,-0.1443061,0.19495699,-0.20179097,-0.22742037
-0.15434285,-0.43218395,0.35102114,-0.3180563,-0.14916152,-0.050952733,0.39560813,-0.06864022,-0.14639488,-0.17340139,-0.11214343,-0.007487784,0.2996455,-0.3872732,0.12833843,-0.47523567,0.10808288,-0.333898,-0.2683274,0.10400152
-0.041877385,-0.4594606,-0.37105462,-0.21493588,0.074296296,-0.1258649,0.34554666,-0.10072544,0.01577209,-0.3724479,0.22956973,-0.002853835,0.0036883987,-0.3116681,0.124044254,-0.51860297,0.057497025,-0.4355916,0.052278604,0.07545091
0.30265117,-0.22562917,-0.5393353,-0.5922449,-0.033921197,0.13633052,0.6392872,-0.05792312,-0.060159232,-0.5403753,0.026406031,-0.032815754,0.07089281,-0.0068277046,-0.07503541,-0.41660002,-0.15864527,-0.096983835,0.109817274,0.21937105
0.016531995,-0.18001418,-0.18413919,-0.45804185,0.10537158,-0.21217166,0.23663588,-0.07334857,-0.013051266,-0.5734223,0.4419566,-0.10663904,0.1301915,0.00855463,0.0654646,-0.7569289,-0.1241787,-0.05084519,-0.20116353,-0.16398829
-0.20777011,-0.45725864,-0.3455274,-0.33883116,-0.21575066,0.04103796,0.19815405,-0.016211573,-0.040673636,-0.4536984,0.16939685,-0.22698805,0.04408051,-0.24079517,-0.062441003,-0.47581515,0.18695787,-0.32404137,0.16274774,0.014077254
0.2891682,0.29854757,0.291124,-0.022965081,-0.020690974,0.025896188,0.24326599,0.079014435,0.46793094,0.24607038,0.253463,0.072514266,0.15052152,0.50011504,-0.18888795,-0.7507023,-0.08218223,-0.2114399,-0.29881525,-0.055199236
-0.12823561,0.13172129,0.2822889,0.0007387325,-0.35302812,0.07989513,0.053309612,-0.008109515,0.5334084,0.3559813,0.36082217,-0.19385901,0.042081773,0.48508072,-0.021039557,-0.74512,-0.15583473,-0.11356352,-0.24288547,-0.0089288615
-0.02005117,0.47002497,0.051035244,-0.01979588,-0.35223666,0.029490974,0.36027586,0.15102576,0.08455865,0.6501879,0.33515856,-0.22477119,0.046282843,0.57415354,-0.040633105,-0.5518189,-0.39062506,0.27009127,-0.2611101,0.1572041
0.52486604,0.18032448,-0.23592567,-0.6957708,0.3142714,-0.09309426,-0.05070933,-0.10872545,-0.3345875,-0.22388202,0.4028589,0.024464924,0.36163607,0.0027404912,0.16898122,-0.5319889,-0.09013258,-0.03244542,0.095906705,0.53914756
0.016209975,0.26449013,-0.053711593,-0.14976169,0.6321272,-0.020632928,-0.12616856,0.07670805,0.08472116,-0.11087465,0.67638075,-0.07030876,-0.03960187,0.31725538,0.0017556539,-0.8047429,-0.17733048,0.25308076,0.14256795,0.27283794
